IES,IES_ID,project_ID,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url,video_cover_url,spotify_song_url,is song
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,5_2,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/3608926b-f860-429e-99df-f2a583ebed78,melodias2,Japoni,"2,37",FALSE,"Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby), Oscar el Ruso, Samuel G & Omar Montes","Oscar el Ruso, Samuel G & Omar Montes",Urbano latino,https://www.shazam.com/track/686583024/japoni-feat-camin-moncho-chavea-jthyago-samueliyo-baby,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d0/75/36/d0753634-2644-c8c9-2b7a-3c95568d360a/197338174289.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=pVX2cRBTRgU&pp=ygWKAUphcG9uaSAoZmVhdC4gQ2FtaW4sIE1vbmNobyBDaGF2ZWEsIEp0aHlhZ28gJiBTYW11ZWxpeW8gQmFieSksIE9zY2FyIGVsIFJ1c28sIFNhbXVlbCBHICYgT21hciBNb250ZXMsT3NjYXIgZWwgUnVzbywgU2FtdWVsIEcgJiBPbWFyIE1vbnRlcw%3D%3D,https://i.ytimg.com/vi/pVX2cRBTRgU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBLhKCzx8lgaI8wFhZFAS0vR0MsXQ,https://open.spotify.com/track/4LcRO9JPtGavb3dbg7HIMQ,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,5_1,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/ace7a9c7-ed40-4055-be20-71e88796e290,melodias2,canelita,"4,89",FALSE,"A la Orilla de Tu Boca, Canelita",Canelita,Pop,https://www.shazam.com/track/378060922/a-la-orilla-de-tu-boca,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/da/3e/ff/da3effca-5780-2ce9-6283-8615a1e5d459/191773776886.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=Xdq4TEYiWVQ&pp=ygUpQSBsYSBPcmlsbGEgZGUgVHUgQm9jYSwgQ2FuZWxpdGEsQ2FuZWxpdGE%3D,https://i.ytimg.com/vi/Xdq4TEYiWVQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAzs-1nnR0yUZDcNI0tFxFmFY9tvg,https://open.spotify.com/track/2zFXGvJc6FSvrPqpq5KUR1,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,4_6,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/b476b7f2-d6f6-44f6-9e6a-66c48a4454af,melodías1,cayetana myke towers,"4,8",FALSE,"Hechizo, Myke Towers",Myke Towers,Urbano latino,https://www.shazam.com/track/507001091/hechizo,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/76/63/86/76638602-1e1a-5656-20de-442dfb6e2b6f/194491908096.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=XEycpdyxOUs&pp=ygUgSGVjaGl6bywgTXlrZSBUb3dlcnMsTXlrZSBUb3dlcnM%3D,https://i.ytimg.com/vi/XEycpdyxOUs/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBPKD4wDw==&rs=AOn4CLB4p-sIi_4q4wT__8_gOr_nfLhs1A,https://open.spotify.com/track/3cIJt1xpS6aExpVvXcvZ76,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,4_5,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/a6650bb7-b7d0-4a10-a9fd-de80f6a59bac,melodías1,amira karolg,"4,23",FALSE,"QLONA, KAROL G & Peso Pluma",KAROL G & Peso Pluma,Música latina,https://www.shazam.com/track/672275420/qlona,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/56/45/46/5645464b-7fad-b6ea-6c15-9dbf754a8d83/23UMGIM68667.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=BeUOBoSPWvA&pp=ygUwUUxPTkEsIEtBUk9MIEcgJiBQZXNvIFBsdW1hLEtBUk9MIEcgJiBQZXNvIFBsdW1h,https://i.ytimg.com/vi/BeUOBoSPWvA/hq2.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBPb7SODDgwkeCy7T0Ha01cDtc36w,https://open.spotify.com/track/5RqSsdzTNPX1uzkmlHCFvK,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,4_4,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/75a34693-8a33-4732-aad1-d481adc518bc,melodías1,lucia myke towers,"1,99",FALSE,"Otro, Myke Towers",Myke Towers,Urbano latino,https://www.shazam.com/track/507001113/otro,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/76/63/86/76638602-1e1a-5656-20de-442dfb6e2b6f/194491908096.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=D7hQ_lqT1_k&pp=ygUdT3RybywgTXlrZSBUb3dlcnMsTXlrZSBUb3dlcnM%3D,https://i.ytimg.com/vi/D7hQ_lqT1_k/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBt0v2IJonAIh8MRKDzEgPBxZmy0g,https://open.spotify.com/track/0wbBmZD9hESdXbW9AejGTN,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,4_3,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/0966977c-98ab-4664-a46f-aa49ede4f027,melodías1,lauraa,"2,77",FALSE,"El Embrujo (feat. Antonio Carmona & Josemi Carmona), Morat",Morat,Pop,https://www.shazam.com/track/439114214/el-embrujo-feat-antonio-carmona-josemi-carmona,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/de/2b/1d/de2b1d0f-1cfd-4b89-f456-c8756d015fa1/18UMGIM57686.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=X0KkNGp6YNU&pp=ygVARWwgRW1icnVqbyAoZmVhdC4gQW50b25pbyBDYXJtb25hICYgSm9zZW1pIENhcm1vbmEpLCBNb3JhdCxNb3JhdA%3D%3D,https://i.ytimg.com/vi/X0KkNGp6YNU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC55xBGPjgy7S7dgckSYB-pppfAwQ,https://open.spotify.com/intl-es/album/0LcKYsPViudGlqmWEoIvH7,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,4_2,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/7ca067bb-82f3-4cd1-828c-8282c4a3230a,melodías1,saractangana,"3,5",FALSE,"Nunca Estoy, C. Tangana",C. Tangana,Pop,https://www.shazam.com/track/513479514/nunca-estoy,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/63/8c/02/638c027b-3487-1cc6-8028-2be8546ae151/886448978985.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=U6phuhL1YbY&pp=ygUiTnVuY2EgRXN0b3ksIEMuIFRhbmdhbmEsQy4gVGFuZ2FuYQ%3D%3D,https://i.ytimg.com/vi/U6phuhL1YbY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC4Q1NfiWdDBzhwyn8DqB9WU75Xew,https://open.spotify.com/track/6N4ioa3XSbvjmwdVEERl8F,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,4_1,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/81783c53-cc4d-4f6c-965a-6316fac75c7c,melodías1,paulamora,"2,81",FALSE,"DONDE SE APRENDE A QUERER?, Mora",Mora,Música latina,https://www.shazam.com/track/676039108/donde-se-aprende-a-querer,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/1c/aa/25/1caa25e7-2a5a-8091-4d7a-bd39a0549834/197189639050.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=JLWThRHNBgM&pp=ygUlRE9OREUgU0UgQVBSRU5ERSBBIFFVRVJFUj8sIE1vcmEsTW9yYQ%3D%3D,https://i.ytimg.com/vi/JLWThRHNBgM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBEtvo-87AR8db3T8G88guIpERywg,https://open.spotify.com/track/0sfk352FO8bJUjWjIsyzSR,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,3_2,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/1688a739-8087-4586-8121-9dff8eda297d,ritmos3,aurorallanes,"7,38",FALSE,"No Puedo Vivir Sin Ti, Los Ronaldos",Los Ronaldos,Alternativa y rock en español,https://www.shazam.com/track/45001095/no-puedo-vivir-sin-ti,https://is1-ssl.mzstatic.com/image/thumb/Music/f2/42/e2/mzi.kpwxypbz.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=BBGfHp1-zl4&pp=ygUwTm8gUHVlZG8gVml2aXIgU2luIFRpLCBMb3MgUm9uYWxkb3MsTG9zIFJvbmFsZG9z,https://i.ytimg.com/vi/BBGfHp1-zl4/hqdefault.jpg?sqp=-oaymwE9COADEI4CSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Ad4CgAKgAooCDAgAEAEYciBTKD8wDw==&rs=AOn4CLA8w1fDKbNs0nWhye0iNDTBkB3Dow,https://open.spotify.com/track/1EC0JRoSi9YL5zExd3Euc3,
IES LLanes,3,2e6d731b-3586-45c6-8bbe-cef57a76a32c,3_1,https://app.antropoloops.com/teatro-central-2024/2e6d731b-3586-45c6-8bbe-cef57a76a32c/clips/2eb3f5d8-632a-4ada-ab05-1a2685196215,ritmos3,celinallanes,"3,76",FALSE,"Nightmare, Set It Off",Set It Off,Alternativa,https://www.shazam.com/track/65885623/nightmare,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/4f/42/3a/4f423ae7-81e5-d8c9-c2c8-f65fd87c93d4/886443584709.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=lS3q9H5g2WU&pp=ygUgTmlnaHRtYXJlLCBTZXQgSXQgT2ZmLFNldCBJdCBPZmY%3D,https://i.ytimg.com/vi/lS3q9H5g2WU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC4Zw9n166gZELElIEZTWqKyoXA7A,https://open.spotify.com/track/2FxfCsAdtZDqoqjWqiib5X,
